element,comp_id,skater_fullname,event,bv,goe,failed_req,invalid,num_spin_errors,date
CCoSp3,4CC_1819,Hongyi CHEN,LADIES_FS,3.00,-0.04,0,0,0,2019-02-04
FCCoSp4,4CC_1819,Hongyi CHEN,LADIES_FS,3.50,0.45,0,0,0,2019-02-04
LSp4,4CC_1819,Isadora WILLIAMS,LADIES_FS,2.70,0.00,0,0,0,2019-02-04
CCoSp3,4CC_1819,Isadora WILLIAMS,LADIES_FS,2.25,0.16,1,0,1,2019-02-04
FSSp4,4CC_1819,Isadora WILLIAMS,LADIES_FS,3.00,0.04,0,0,0,2019-02-04
FCCoSp4,4CC_1819,Kailani CRAINE,LADIES_FS,3.50,0.60,0,0,0,2019-02-04
CCoSp4,4CC_1819,Kailani CRAINE,LADIES_FS,3.50,0.40,0,0,0,2019-02-04
LSp4,4CC_1819,Kailani CRAINE,LADIES_FS,2.70,0.58,0,0,0,2019-02-04
FSSp4,4CC_1819,Amy LIN,LADIES_FS,3.00,0.34,0,0,0,2019-02-04
FCCoSp3,4CC_1819,Amy LIN,LADIES_FS,3.00,0.47,0,0,0,2019-02-04
CCoSp4,4CC_1819,Amy LIN,LADIES_FS,3.50,0.10,0,0,0,2019-02-04
CCoSp4,4CC_1819,Alisson Krystle PERTICHETO,LADIES_FS,3.50,0.25,0,0,0,2019-02-04
FCCoSp3,4CC_1819,Alisson Krystle PERTICHETO,LADIES_FS,3.00,0.04,0,0,0,2019-02-04
LSp2,4CC_1819,Alisson Krystle PERTICHETO,LADIES_FS,1.90,0.03,0,0,0,2019-02-04
FCCoSp4,4CC_1819,Andrea MONTESINOS CANTU,LADIES_FS,3.50,0.50,0,0,0,2019-02-04
CCoSp3,4CC_1819,Andrea MONTESINOS CANTU,LADIES_FS,3.00,0.34,0,0,0,2019-02-04
LSp4,4CC_1819,Andrea MONTESINOS CANTU,LADIES_FS,2.70,0.46,0,0,0,2019-02-04
LSp3,4CC_1819,Joanna SO,LADIES_FS,2.40,0.31,0,0,0,2019-02-04
CCoSp,4CC_1819,Joanna SO,LADIES_FS,0.00,0.00,0,0,0,2019-02-04
CCSp4,EC_1819,Mikhail KOLYADA,MEN_SP,3.20,1.37,0,0,0,2019-01-21
FSSp4,EC_1819,Mikhail KOLYADA,MEN_SP,3.00,1.11,0,0,0,2019-01-21
CCoSp4,EC_1819,Mikhail KOLYADA,MEN_SP,3.50,1.40,0,0,0,2019-01-21
FCSp4,EC_1819,Alexander SAMARIN,MEN_SP,3.20,0.91,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexander SAMARIN,MEN_SP,3.50,0.70,0,0,0,2019-01-21
CSSp4,EC_1819,Alexander SAMARIN,MEN_SP,3.00,0.90,0,0,0,2019-01-21
FUSp4,EC_1819,Javier FERNANDEZ,MEN_SP,2.90,0.99,0,0,0,2019-01-21
CCoSp4,EC_1819,Javier FERNANDEZ,MEN_SP,3.50,1.15,0,0,0,2019-01-21
CSSp4,EC_1819,Javier FERNANDEZ,MEN_SP,3.00,0.90,0,0,0,2019-01-21
CCSp4,EC_1819,Kevin AYMOZ,MEN_SP,3.20,0.91,0,0,0,2019-01-21
FSSp4,EC_1819,Kevin AYMOZ,MEN_SP,3.00,0.90,0,0,0,2019-01-21
CCoSp4,EC_1819,Kevin AYMOZ,MEN_SP,3.50,0.90,0,0,0,2019-01-21
CSSp4,EC_1819,Maxim KOVTUN,MEN_SP,3.00,0.60,0,0,0,2019-01-21
CCoSp4,EC_1819,Maxim KOVTUN,MEN_SP,3.50,1.00,0,0,0,2019-01-21
FCSp3,EC_1819,Maxim KOVTUN,MEN_SP,2.80,0.44,0,0,0,2019-01-21
FCSp2,EC_1819,Daniel SAMOHIN,MEN_SP,2.30,0.39,0,0,0,2019-01-21
CCoSp2,EC_1819,Daniel SAMOHIN,MEN_SP,2.50,0.68,0,0,0,2019-01-21
CSSp4,EC_1819,Daniel SAMOHIN,MEN_SP,3.00,0.56,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexei BYCHENKO,MEN_SP,3.50,0.40,0,0,0,2019-01-21
FCSp3,EC_1819,Alexei BYCHENKO,MEN_SP,2.80,0.40,0,0,0,2019-01-21
CSSp3,EC_1819,Alexei BYCHENKO,MEN_SP,2.60,0.30,0,0,0,2019-01-21
CCSp4,EC_1819,Michal BREZINA,MEN_SP,3.20,0.64,0,0,0,2019-01-21
FSSp4,EC_1819,Michal BREZINA,MEN_SP,3.00,0.86,0,0,0,2019-01-21
CCoSp4,EC_1819,Michal BREZINA,MEN_SP,3.50,0.75,0,0,0,2019-01-21
CSSp4,EC_1819,Daniel GRASSL,MEN_SP,3.00,0.30,0,0,0,2019-01-21
FCSp4,EC_1819,Daniel GRASSL,MEN_SP,3.20,0.78,0,0,0,2019-01-21
CCoSp4,EC_1819,Daniel GRASSL,MEN_SP,3.50,0.95,0,0,0,2019-01-21
CCSp4,EC_1819,Matteo RIZZO,MEN_SP,3.20,0.50,0,0,0,2019-01-21
FSSp4,EC_1819,Matteo RIZZO,MEN_SP,3.00,0.51,0,0,0,2019-01-21
CCoSp4,EC_1819,Matteo RIZZO,MEN_SP,3.50,0.70,0,0,0,2019-01-21
FCSp4,EC_1819,Alexander MAJOROV,MEN_SP,3.20,0.27,0,0,0,2019-01-21
CSSp4,EC_1819,Alexander MAJOROV,MEN_SP,3.00,0.60,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexander MAJOROV,MEN_SP,3.50,0.70,0,0,0,2019-01-21
FSSp4,EC_1819,Deniss VASILJEVS,MEN_SP,3.00,1.20,0,0,0,2019-01-21
CCSp4,EC_1819,Deniss VASILJEVS,MEN_SP,3.20,0.78,0,0,0,2019-01-21
CCoSp3,EC_1819,Deniss VASILJEVS,MEN_SP,3.00,0.56,0,0,0,2019-01-21
FCSp3,EC_1819,Adam SIAO HIM FA,MEN_SP,2.80,0.40,0,0,0,2019-01-21
CCoSp4,EC_1819,Adam SIAO HIM FA,MEN_SP,3.50,0.55,0,0,0,2019-01-21
CSSp4,EC_1819,Adam SIAO HIM FA,MEN_SP,3.00,0.47,0,0,0,2019-01-21
FCSp2,EC_1819,Vladimir LITVINTSEV,MEN_SP,2.30,0.39,0,0,0,2019-01-21
CSSp4,EC_1819,Vladimir LITVINTSEV,MEN_SP,3.00,0.21,0,0,0,2019-01-21
CCoSp4,EC_1819,Vladimir LITVINTSEV,MEN_SP,3.50,0.40,0,0,0,2019-01-21
CCoSp4,EC_1819,Morisi KVITELASHVILI,MEN_SP,3.50,0.80,0,0,0,2019-01-21
FCSp4,EC_1819,Morisi KVITELASHVILI,MEN_SP,3.20,0.46,0,0,0,2019-01-21
CSSp3,EC_1819,Morisi KVITELASHVILI,MEN_SP,2.60,0.37,0,0,0,2019-01-21
FCSp3,EC_1819,Aleksandr SELEVKO,MEN_SP,2.80,0.60,0,0,0,2019-01-21
CSSp4,EC_1819,Aleksandr SELEVKO,MEN_SP,3.00,0.51,0,0,0,2019-01-21
CCoSp4,EC_1819,Aleksandr SELEVKO,MEN_SP,3.50,0.70,0,0,0,2019-01-21
FCSp4,EC_1819,Paul FENTZ,MEN_SP,3.20,0.69,0,0,0,2019-01-21
CSSp4,EC_1819,Paul FENTZ,MEN_SP,3.00,0.30,0,0,0,2019-01-21
CCoSp3,EC_1819,Paul FENTZ,MEN_SP,3.00,-0.17,0,0,0,2019-01-21
CSSp4,EC_1819,Matyas BELOHRADSKY,MEN_SP,3.00,0.39,0,0,0,2019-01-21
FCSp3,EC_1819,Matyas BELOHRADSKY,MEN_SP,2.80,0.24,0,0,0,2019-01-21
CCoSp4,EC_1819,Matyas BELOHRADSKY,MEN_SP,3.50,0.50,0,0,0,2019-01-21
FCSp4,EC_1819,Ivan SHMURATKO,MEN_SP,3.20,0.69,0,0,0,2019-01-21
CCoSp4,EC_1819,Ivan SHMURATKO,MEN_SP,3.50,1.00,0,0,0,2019-01-21
CSSp4,EC_1819,Ivan SHMURATKO,MEN_SP,3.00,0.60,0,0,0,2019-01-21
CSSp4,EC_1819,Sondre ODDVOLL BOE,MEN_SP,3.00,0.09,0,0,0,2019-01-21
FCSp3,EC_1819,Sondre ODDVOLL BOE,MEN_SP,2.80,0.32,0,0,0,2019-01-21
CCoSp4,EC_1819,Sondre ODDVOLL BOE,MEN_SP,3.50,0.35,0,0,0,2019-01-21
CCoSp4,EC_1819,Luc MAIERHOFER,MEN_SP,3.50,0.40,0,0,0,2019-01-21
CSSp4,EC_1819,Luc MAIERHOFER,MEN_SP,3.00,0.30,0,0,0,2019-01-21
FCSp2,EC_1819,Luc MAIERHOFER,MEN_SP,2.30,-0.07,0,0,0,2019-01-21
FCSp4,EC_1819,Graham NEWBERRY,MEN_SP,3.20,0.69,0,0,0,2019-01-21
CSSp4,EC_1819,Graham NEWBERRY,MEN_SP,3.00,0.34,0,0,0,2019-01-21
CCoSp4,EC_1819,Graham NEWBERRY,MEN_SP,3.50,0.30,0,0,0,2019-01-21
FCSp2,EC_1819,Davide LEWTON BRAIN,MEN_SP,2.30,0.13,0,0,0,2019-01-21
CCoSp4,EC_1819,Davide LEWTON BRAIN,MEN_SP,3.50,0.40,0,0,0,2019-01-21
CSSp4,EC_1819,Davide LEWTON BRAIN,MEN_SP,3.00,0.13,0,0,0,2019-01-21
CCoSp4,EC_1819,Irakli MAYSURADZE,MEN_SP,3.50,0.65,0,0,0,2019-01-21
FCSp3,EC_1819,Irakli MAYSURADZE,MEN_SP,2.80,0.24,0,0,0,2019-01-21
CSSp4,EC_1819,Irakli MAYSURADZE,MEN_SP,3.00,0.64,0,0,0,2019-01-21
FCSp4,EC_1819,Igor REZNICHENKO,MEN_SP,3.20,0.27,0,0,0,2019-01-21
CCoSp4,EC_1819,Igor REZNICHENKO,MEN_SP,3.50,0.65,0,0,0,2019-01-21
CSSp4,EC_1819,Igor REZNICHENKO,MEN_SP,3.00,0.39,0,0,0,2019-01-21
FCSp3,EC_1819,Slavik HAYRAPETYAN,MEN_SP,2.80,0.12,0,0,0,2019-01-21
CSSp4,EC_1819,Slavik HAYRAPETYAN,MEN_SP,3.00,0.17,0,0,0,2019-01-21
CCoSp4,EC_1819,Slavik HAYRAPETYAN,MEN_SP,3.50,0.25,0,0,0,2019-01-21
FCSp4,EC_1819,Nikolaj MAJOROV,MEN_SP,3.20,0.73,0,0,0,2019-01-21
CSSp4,EC_1819,Nikolaj MAJOROV,MEN_SP,3.00,0.39,0,0,0,2019-01-21
CCoSp4,EC_1819,Nikolaj MAJOROV,MEN_SP,3.50,0.45,0,0,0,2019-01-21
CSSp3,EC_1819,Burak DEMIRBOGA,MEN_SP,2.60,-0.04,0,0,0,2019-01-21
CCoSp3,EC_1819,Burak DEMIRBOGA,MEN_SP,3.00,-0.30,0,0,0,2019-01-21
FCSp1,EC_1819,Burak DEMIRBOGA,MEN_SP,1.90,-0.41,0,0,0,2019-01-21
CSSp3,EC_1819,Nicky OBREYKOV,MEN_SP,2.60,0.15,0,0,0,2019-01-21
FCSp3,EC_1819,Nicky OBREYKOV,MEN_SP,2.80,0.20,0,0,0,2019-01-21
CCoSp3,EC_1819,Nicky OBREYKOV,MEN_SP,2.25,0.16,1,0,1,2019-01-21
FCSp3,EC_1819,Yakau ZENKO,MEN_SP,2.80,0.08,0,0,0,2019-01-21
CSSp4,EC_1819,Yakau ZENKO,MEN_SP,3.00,0.43,0,0,0,2019-01-21
CCoSp3,EC_1819,Yakau ZENKO,MEN_SP,3.00,0.04,0,0,0,2019-01-21
FCSp3,EC_1819,Lukas BRITSCHGI,MEN_SP,2.80,0.28,0,0,0,2019-01-21
CSSp4,EC_1819,Lukas BRITSCHGI,MEN_SP,3.00,0.13,0,0,0,2019-01-21
CCoSp4,EC_1819,Lukas BRITSCHGI,MEN_SP,3.50,0.50,0,0,0,2019-01-21
FUSp3,EC_1819,Roman GALAY,MEN_SP,2.40,-0.10,0,0,0,2019-01-21
CSSp4,EC_1819,Roman GALAY,MEN_SP,3.00,0.13,0,0,0,2019-01-21
CCoSp3,EC_1819,Roman GALAY,MEN_SP,3.00,0.09,0,0,0,2019-01-21
FSSp4,EC_1819,Conor STAKELUM,MEN_SP,3.00,-0.04,0,0,0,2019-01-21
CCSp2,EC_1819,Conor STAKELUM,MEN_SP,2.30,0.20,0,0,0,2019-01-21
CCoSp3,EC_1819,Conor STAKELUM,MEN_SP,3.00,-0.34,0,0,0,2019-01-21
FCSp3,EC_1819,Hector ALONSO SERRANO,MEN_SP,2.80,0.48,0,0,0,2019-01-21
CCoSp4,EC_1819,Hector ALONSO SERRANO,MEN_SP,3.50,0.20,0,0,0,2019-01-21
CSSp3,EC_1819,Hector ALONSO SERRANO,MEN_SP,2.60,0.45,0,0,0,2019-01-21
FCSp2,EC_1819,Michael NEUMAN,MEN_SP,2.30,-0.23,0,0,0,2019-01-21
CCoSp3,EC_1819,Michael NEUMAN,MEN_SP,3.00,0.26,0,0,0,2019-01-21
CSSp3,EC_1819,Michael NEUMAN,MEN_SP,2.60,-0.11,0,0,0,2019-01-21
FCSp2,EC_1819,Thomas KENNES,MEN_SP,2.30,0.00,0,0,0,2019-01-21
CSSp3,EC_1819,Thomas KENNES,MEN_SP,2.60,-0.07,0,0,0,2019-01-21
CCoSp4,EC_1819,Thomas KENNES,MEN_SP,3.50,0.35,0,0,0,2019-01-21
CCSp4,EC_1819,Alexander BOROVOJ,MEN_SP,3.20,-0.05,0,0,0,2019-01-21
FSSp4,EC_1819,Alexander BOROVOJ,MEN_SP,3.00,0.34,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexander BOROVOJ,MEN_SP,3.50,0.05,0,0,0,2019-01-21
CSSp4,EC_1819,Javier FERNANDEZ,MEN_FS,3.00,0.90,0,0,0,2019-01-21
FUSp3,EC_1819,Javier FERNANDEZ,MEN_FS,2.40,0.65,0,0,0,2019-01-21
CCoSp4,EC_1819,Javier FERNANDEZ,MEN_FS,3.50,1.20,0,0,0,2019-01-21
CSSp4,EC_1819,Alexander SAMARIN,MEN_FS,3.00,0.86,0,0,0,2019-01-21
FCSp3,EC_1819,Alexander SAMARIN,MEN_FS,2.80,0.64,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexander SAMARIN,MEN_FS,3.50,0.65,0,0,0,2019-01-21
CCSp4,EC_1819,Matteo RIZZO,MEN_FS,3.20,0.64,0,0,0,2019-01-21
FSSp4,EC_1819,Matteo RIZZO,MEN_FS,3.00,0.77,0,0,0,2019-01-21
CCoSp4,EC_1819,Matteo RIZZO,MEN_FS,3.50,0.70,0,0,0,2019-01-21
CCSp4,EC_1819,Kevin AYMOZ,MEN_FS,3.20,0.82,0,0,0,2019-01-21
FSSp3,EC_1819,Kevin AYMOZ,MEN_FS,2.60,0.59,0,0,0,2019-01-21
CCoSp4,EC_1819,Kevin AYMOZ,MEN_FS,3.50,0.60,0,0,0,2019-01-21
FCCoSp4,EC_1819,Daniel GRASSL,MEN_FS,3.50,0.50,0,0,0,2019-01-21
CSSp4,EC_1819,Daniel GRASSL,MEN_FS,3.00,0.56,0,0,0,2019-01-21
CCoSp4,EC_1819,Daniel GRASSL,MEN_FS,3.50,0.95,0,0,0,2019-01-21
FSSp4,EC_1819,Michal BREZINA,MEN_FS,3.00,0.69,0,0,0,2019-01-21
FCCoSp4,EC_1819,Michal BREZINA,MEN_FS,3.50,0.65,0,0,0,2019-01-21
CCoSp4,EC_1819,Michal BREZINA,MEN_FS,3.50,0.80,0,0,0,2019-01-21
FCSp3,EC_1819,Morisi KVITELASHVILI,MEN_FS,2.80,0.28,0,0,0,2019-01-21
FCCoSp3,EC_1819,Morisi KVITELASHVILI,MEN_FS,2.25,0.32,1,0,1,2019-01-21
CCoSp4,EC_1819,Morisi KVITELASHVILI,MEN_FS,3.50,0.60,0,0,0,2019-01-21
FCCoSp4,EC_1819,Alexander MAJOROV,MEN_FS,3.50,0.70,0,0,0,2019-01-21
FSSp3,EC_1819,Alexander MAJOROV,MEN_FS,2.60,0.19,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexander MAJOROV,MEN_FS,3.50,0.80,0,0,0,2019-01-21
FCCoSp3,EC_1819,Adam SIAO HIM FA,MEN_FS,3.00,0.09,0,0,0,2019-01-21
CCoSp4,EC_1819,Adam SIAO HIM FA,MEN_FS,3.50,0.35,0,0,0,2019-01-21
CSSp3,EC_1819,Adam SIAO HIM FA,MEN_FS,2.60,0.48,0,0,0,2019-01-21
FCSp4,EC_1819,Deniss VASILJEVS,MEN_FS,3.20,0.73,0,0,0,2019-01-21
CCoSp4,EC_1819,Deniss VASILJEVS,MEN_FS,3.50,1.05,0,0,0,2019-01-21
FCCoSp3,EC_1819,Deniss VASILJEVS,MEN_FS,3.00,0.86,0,0,0,2019-01-21
FSSp4,EC_1819,Mikhail KOLYADA,MEN_FS,3.00,0.99,0,0,0,2019-01-21
CCSp4,EC_1819,Mikhail KOLYADA,MEN_FS,3.20,0.91,0,0,0,2019-01-21
CCoSp4,EC_1819,Mikhail KOLYADA,MEN_FS,3.50,0.90,0,0,0,2019-01-21
CCoSp4,EC_1819,Paul FENTZ,MEN_FS,3.50,0.15,0,0,0,2019-01-21
FCSp3,EC_1819,Paul FENTZ,MEN_FS,2.80,0.16,0,0,0,2019-01-21
CSSp3,EC_1819,Paul FENTZ,MEN_FS,2.60,0.37,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexei BYCHENKO,MEN_FS,2.63,0.26,1,0,1,2019-01-21
FCSp2,EC_1819,Alexei BYCHENKO,MEN_FS,2.30,-0.20,0,0,0,2019-01-21
CSSp2,EC_1819,Alexei BYCHENKO,MEN_FS,2.30,-0.03,0,0,0,2019-01-21
FCSp1,EC_1819,Daniel SAMOHIN,MEN_FS,1.90,0.33,0,0,0,2019-01-21
CSSp4,EC_1819,Daniel SAMOHIN,MEN_FS,3.00,0.39,0,0,0,2019-01-21
CCoSp4,EC_1819,Daniel SAMOHIN,MEN_FS,3.50,0.70,0,0,0,2019-01-21
FCSp2,EC_1819,Vladimir LITVINTSEV,MEN_FS,2.30,-0.30,0,0,0,2019-01-21
CSSp4,EC_1819,Vladimir LITVINTSEV,MEN_FS,3.00,0.21,0,0,0,2019-01-21
CCoSp3,EC_1819,Vladimir LITVINTSEV,MEN_FS,2.25,0.10,1,0,1,2019-01-21
FCSp4,EC_1819,Maxim KOVTUN,MEN_FS,3.20,0.64,0,0,0,2019-01-21
CCoSp4,EC_1819,Maxim KOVTUN,MEN_FS,3.50,0.45,0,0,0,2019-01-21
CSSp4,EC_1819,Maxim KOVTUN,MEN_FS,3.00,0.30,0,0,0,2019-01-21
FCSp3,EC_1819,Graham NEWBERRY,MEN_FS,2.80,0.56,0,0,0,2019-01-21
CCoSp3,EC_1819,Graham NEWBERRY,MEN_FS,3.00,0.34,0,0,0,2019-01-21
FCCoSp4,EC_1819,Graham NEWBERRY,MEN_FS,3.50,0.55,0,0,0,2019-01-21
FCCoSp4,EC_1819,Sondre ODDVOLL BOE,MEN_FS,3.50,0.35,0,0,0,2019-01-21
FCSSp4,EC_1819,Sondre ODDVOLL BOE,MEN_FS,3.00,0.04,0,0,0,2019-01-21
CCoSp4,EC_1819,Sondre ODDVOLL BOE,MEN_FS,3.50,0.45,0,0,0,2019-01-21
CSSp4,EC_1819,Luc MAIERHOFER,MEN_FS,3.00,0.13,0,0,0,2019-01-21
CCoSp4,EC_1819,Luc MAIERHOFER,MEN_FS,3.50,0.15,0,0,0,2019-01-21
FCSp2,EC_1819,Luc MAIERHOFER,MEN_FS,2.30,0.00,0,0,0,2019-01-21
FCSp3,EC_1819,Aleksandr SELEVKO,MEN_FS,2.80,0.40,0,0,0,2019-01-21
CSSp4,EC_1819,Aleksandr SELEVKO,MEN_FS,3.00,0.56,0,0,0,2019-01-21
CCoSp4,EC_1819,Aleksandr SELEVKO,MEN_FS,3.50,0.50,0,0,0,2019-01-21
FCSp3,EC_1819,Matyas BELOHRADSKY,MEN_FS,2.80,0.28,0,0,0,2019-01-21
CSSp3,EC_1819,Matyas BELOHRADSKY,MEN_FS,2.60,0.26,0,0,0,2019-01-21
CCoSp4,EC_1819,Matyas BELOHRADSKY,MEN_FS,3.50,0.15,0,0,0,2019-01-21
FCSp4,EC_1819,Irakli MAYSURADZE,MEN_FS,3.20,0.09,0,0,0,2019-01-21
CSSp4,EC_1819,Irakli MAYSURADZE,MEN_FS,3.00,0.30,0,0,0,2019-01-21
CCoSp4,EC_1819,Irakli MAYSURADZE,MEN_FS,3.50,0.25,0,0,0,2019-01-21
FCSp4,EC_1819,Davide LEWTON BRAIN,MEN_FS,3.20,0.50,0,0,0,2019-01-21
CCoSp4,EC_1819,Davide LEWTON BRAIN,MEN_FS,3.50,0.35,0,0,0,2019-01-21
CSSp4,EC_1819,Davide LEWTON BRAIN,MEN_FS,3.00,0.26,0,0,0,2019-01-21
CCSp3,EC_1819,Ivan SHMURATKO,MEN_FS,2.80,0.80,0,0,0,2019-01-21
FSSp3,EC_1819,Ivan SHMURATKO,MEN_FS,2.60,0.11,0,0,0,2019-01-21
CCoSp4,EC_1819,Ivan SHMURATKO,MEN_FS,3.50,0.50,0,0,0,2019-01-21
FCSp4,EC_1819,Alina ZAGITOVA,LADIES_SP,3.20,0.96,0,0,0,2019-01-21
LSp4,EC_1819,Alina ZAGITOVA,LADIES_SP,2.70,0.96,0,0,0,2019-01-21
CCoSp4,EC_1819,Alina ZAGITOVA,LADIES_SP,3.50,1.50,0,0,0,2019-01-21
FCSp4,EC_1819,Sofia SAMODUROVA,LADIES_SP,3.20,0.87,0,0,0,2019-01-21
LSp4,EC_1819,Sofia SAMODUROVA,LADIES_SP,2.70,0.66,0,0,0,2019-01-21
CCoSp4,EC_1819,Sofia SAMODUROVA,LADIES_SP,3.50,1.25,0,0,0,2019-01-21
FCSp4,EC_1819,Alexia PAGANINI,LADIES_SP,3.20,0.64,0,0,0,2019-01-21
LSp4,EC_1819,Alexia PAGANINI,LADIES_SP,2.70,0.31,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexia PAGANINI,LADIES_SP,2.63,0.38,1,0,1,2019-01-21
FCSp3,EC_1819,Viveca LINDFORS,LADIES_SP,2.80,0.40,0,0,0,2019-01-21
CCoSp4,EC_1819,Viveca LINDFORS,LADIES_SP,3.50,1.20,0,0,0,2019-01-21
LSp4,EC_1819,Viveca LINDFORS,LADIES_SP,2.70,0.77,0,0,0,2019-01-21
FCSp4,EC_1819,Nicole RAJICOVA,LADIES_SP,3.20,0.64,0,0,0,2019-01-21
LSp4,EC_1819,Nicole RAJICOVA,LADIES_SP,2.70,0.35,0,0,0,2019-01-21
CCoSp4,EC_1819,Nicole RAJICOVA,LADIES_SP,3.50,0.85,0,0,0,2019-01-21
CCoSp4,EC_1819,Laurine LECAVELIER,LADIES_SP,3.50,0.65,0,0,0,2019-01-21
FCSp3,EC_1819,Laurine LECAVELIER,LADIES_SP,2.80,0.68,0,0,0,2019-01-21
LSp4,EC_1819,Laurine LECAVELIER,LADIES_SP,2.70,0.73,0,0,0,2019-01-21
CCoSp4,EC_1819,Ekaterina RYABOVA,LADIES_SP,3.50,0.75,0,0,0,2019-01-21
FCSp3,EC_1819,Ekaterina RYABOVA,LADIES_SP,2.80,0.40,0,0,0,2019-01-21
LSp4,EC_1819,Ekaterina RYABOVA,LADIES_SP,2.70,0.69,0,0,0,2019-01-21
FCSp4,EC_1819,Mae Berenice MEITE,LADIES_SP,3.20,0.50,0,0,0,2019-01-21
CCoSp3,EC_1819,Mae Berenice MEITE,LADIES_SP,3.00,0.51,0,0,0,2019-01-21
LSp4,EC_1819,Mae Berenice MEITE,LADIES_SP,2.70,0.62,0,0,0,2019-01-21
FCSp3,EC_1819,Alexandra FEIGIN,LADIES_SP,2.80,0.44,0,0,0,2019-01-21
CCoSp4,EC_1819,Alexandra FEIGIN,LADIES_SP,3.50,0.60,0,0,0,2019-01-21
LSp3,EC_1819,Alexandra FEIGIN,LADIES_SP,2.40,0.62,0,0,0,2019-01-21
FSSp4,EC_1819,Emmi PELTONEN,LADIES_SP,3.00,0.64,0,0,0,2019-01-21
LSp4,EC_1819,Emmi PELTONEN,LADIES_SP,2.70,0.54,0,0,0,2019-01-21
CCoSp4,EC_1819,Emmi PELTONEN,LADIES_SP,3.50,0.95,0,0,0,2019-01-21
LSp4,EC_1819,Stanislava KONSTANTINOVA,LADIES_SP,2.70,0.66,0,0,0,2019-01-21
FCSp4,EC_1819,Stanislava KONSTANTINOVA,LADIES_SP,3.20,0.91,0,0,0,2019-01-21
CCoSp4,EC_1819,Stanislava KONSTANTINOVA,LADIES_SP,3.50,1.05,0,0,0,2019-01-21
FCSp4,EC_1819,Eliska BREZINOVA,LADIES_SP,3.20,0.73,0,0,0,2019-01-21
CCoSp4,EC_1819,Eliska BREZINOVA,LADIES_SP,3.50,0.60,0,0,0,2019-01-21
LSp3,EC_1819,Eliska BREZINOVA,LADIES_SP,2.40,0.41,0,0,0,2019-01-21
FCSp4,EC_1819,Ivett TOTH,LADIES_SP,3.20,0.37,0,0,0,2019-01-21
CCoSp4,EC_1819,Ivett TOTH,LADIES_SP,3.50,0.75,0,0,0,2019-01-21
LSp4,EC_1819,Ivett TOTH,LADIES_SP,2.70,0.62,0,0,0,2019-01-21
FSSp4,EC_1819,Julia SAUTER,LADIES_SP,3.00,0.64,0,0,0,2019-01-21
CSp3,EC_1819,Julia SAUTER,LADIES_SP,2.30,0.43,0,0,0,2019-01-21
CCoSp4,EC_1819,Julia SAUTER,LADIES_SP,3.50,0.05,0,0,0,2019-01-21
CSp3,EC_1819,Dasa GRM,LADIES_SP,2.30,0.20,0,0,0,2019-01-21
FSSp4,EC_1819,Dasa GRM,LADIES_SP,3.00,0.04,0,0,0,2019-01-21
CCoSp4,EC_1819,Dasa GRM,LADIES_SP,3.50,0.45,0,0,0,2019-01-21
FCSp4,EC_1819,Lucrezia GENNARO,LADIES_SP,3.20,0.37,0,0,0,2019-01-21
CCoSp4,EC_1819,Lucrezia GENNARO,LADIES_SP,3.50,0.10,0,0,0,2019-01-21
LSp4,EC_1819,Lucrezia GENNARO,LADIES_SP,2.70,0.46,0,0,0,2019-01-21
FSSp3,EC_1819,Anita OESTLUND,LADIES_SP,2.60,0.19,0,0,0,2019-01-21
LSp3,EC_1819,Anita OESTLUND,LADIES_SP,2.40,0.00,0,0,0,2019-01-21
CCoSp4,EC_1819,Anita OESTLUND,LADIES_SP,3.50,0.55,0,0,0,2019-01-21
CCoSp4,EC_1819,Yasmine Kimiko YAMADA,LADIES_SP,3.50,0.60,0,0,0,2019-01-21
FCSp3,EC_1819,Yasmine Kimiko YAMADA,LADIES_SP,2.80,0.56,0,0,0,2019-01-21
LSp3,EC_1819,Yasmine Kimiko YAMADA,LADIES_SP,2.40,0.38,0,0,0,2019-01-21
FCSp4,EC_1819,Nicole SCHOTT,LADIES_SP,3.20,0.55,0,0,0,2019-01-21
CCoSp4,EC_1819,Nicole SCHOTT,LADIES_SP,3.50,0.75,0,0,0,2019-01-21
LSp4,EC_1819,Nicole SCHOTT,LADIES_SP,2.70,0.54,0,0,0,2019-01-21
LSp1,EC_1819,Pernille SORENSEN,LADIES_SP,1.50,-0.02,0,0,0,2019-01-21
FSSp3,EC_1819,Pernille SORENSEN,LADIES_SP,2.60,0.22,0,0,0,2019-01-21
CCoSp4,EC_1819,Pernille SORENSEN,LADIES_SP,3.50,0.25,0,0,0,2019-01-21
CCoSp4,EC_1819,Anastasiya GALUSTYAN,LADIES_SP,3.50,0.35,0,0,0,2019-01-21
FCSp4,EC_1819,Anastasiya GALUSTYAN,LADIES_SP,3.20,0.41,0,0,0,2019-01-21
LSp3,EC_1819,Anastasiya GALUSTYAN,LADIES_SP,2.40,0.14,0,0,0,2019-01-21
